dataset,attribute,group,algorithm,set,iterations,error,classifier_type,classification_algorithm,asian_0.0_a_train_set_,asian_0.0_b_predicted_set_,asian_0.0_c_predictions_set_,asian_1.0_a_train_set_,asian_1.0_b_predicted_set_,asian_1.0_c_predictions_set_,black_0.0_a_train_set_,black_0.0_b_predicted_set_,black_1.0_a_train_set_,black_1.0_b_predicted_set_,black_1.0_c_predictions_set_,hisp_0.0_a_train_set_,hisp_0.0_b_predicted_set_,hisp_1.0_a_train_set_,hisp_1.0_b_predicted_set_,hisp_1.0_c_predictions_set_,other_0.0_a_train_set_,other_0.0_b_predicted_set_,other_1.0_a_train_set_,other_1.0_b_predicted_set_,other_1.0_c_predictions_set_,white_0.0_a_train_set_,white_0.0_b_predicted_set_,white_1.0_a_train_set_,white_1.0_b_predicted_set_,white_1.0_c_predictions_set_,black_0.0_c_predictions_set_,hisp_0.0_c_predictions_set_,other_0.0_c_predictions_set_,white_0.0_c_predictions_set_
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Target,XGBClassifier,0.0030,0.0029,0.0360,0.0361,0.0390,0.0142,0.0132,0.0452,0.0458,0.0575,0.0029,0.0054,0.0418,0.0400,0.0443,0.0020,0.0015,0.0172,0.0166,0.0180,0.0290,0.0273,0.8086,0.8114,0.8270,0.0000,0.0015,0.0010,0.0000,0.0117
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0029,0.0029,0.0357,0.0356,0.0385,0.0136,0.0132,0.0457,0.0453,0.0585,0.0062,0.0059,0.0399,0.0395,0.0453,0.0012,0.0020,0.0171,0.0166,0.0185,0.0266,0.0273,0.8111,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,SVC,0.0029,0.0029,0.0357,0.0356,0.0385,0.0136,0.0132,0.0457,0.0453,0.0585,0.0062,0.0059,0.0399,0.0395,0.0453,0.0012,0.0020,0.0171,0.0166,0.0185,0.0266,0.0273,0.8111,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0029,0.0029,0.0357,0.0356,0.0273,0.0136,0.0132,0.0457,0.0453,0.0098,0.0062,0.0059,0.0399,0.0395,0.0029,0.0012,0.0020,0.0171,0.0166,0.0000,0.0266,0.0273,0.8111,0.8118,0.0000,0.0112,0.0488,0.0424,0.0185,0.8391
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0029,0.0029,0.0357,0.0356,0.0375,0.0136,0.0132,0.0457,0.0453,0.0502,0.0062,0.0059,0.0399,0.0395,0.0390,0.0012,0.0020,0.0171,0.0166,0.0166,0.0266,0.0273,0.8111,0.8118,0.8108,0.0010,0.0083,0.0063,0.0020,0.0283
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0029,0.0029,0.0357,0.0356,0.0380,0.0136,0.0132,0.0457,0.0453,0.0536,0.0062,0.0059,0.0399,0.0395,0.0414,0.0012,0.0020,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8118,0.8289,0.0005,0.0049,0.0039,0.0005,0.0102
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0029,0.0029,0.0357,0.0361,0.0390,0.0136,0.0132,0.0457,0.0458,0.0590,0.0062,0.0054,0.0399,0.0400,0.0453,0.0012,0.0015,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,SVC,0.0029,0.0029,0.0357,0.0361,0.0390,0.0136,0.0132,0.0457,0.0458,0.0590,0.0062,0.0054,0.0399,0.0400,0.0453,0.0012,0.0015,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0029,0.0029,0.0357,0.0361,0.0283,0.0136,0.0132,0.0457,0.0458,0.0068,0.0062,0.0054,0.0399,0.0400,0.0010,0.0012,0.0015,0.0171,0.0166,0.0000,0.0266,0.0273,0.8111,0.8114,0.0000,0.0107,0.0521,0.0443,0.0180,0.8387
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0029,0.0029,0.0357,0.0361,0.0375,0.0136,0.0132,0.0457,0.0458,0.0478,0.0062,0.0054,0.0399,0.0400,0.0409,0.0012,0.0015,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8114,0.8046,0.0015,0.0112,0.0044,0.0000,0.0341
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0029,0.0029,0.0357,0.0361,0.0385,0.0136,0.0132,0.0457,0.0458,0.0546,0.0062,0.0054,0.0399,0.0400,0.0434,0.0012,0.0015,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8114,0.8270,0.0005,0.0044,0.0019,0.0000,0.0117
Law School Admission Bar Passage,race1,other,Reweighing,Validation,1,False,Target,XGBClassifier,0.0029,0.0029,0.0357,0.0356,0.0380,0.0136,0.0132,0.0457,0.0453,0.0556,0.0062,0.0059,0.0399,0.0395,0.0439,0.0012,0.0020,0.0171,0.0166,0.0185,0.0266,0.0273,0.8111,0.8118,0.8362,0.0005,0.0029,0.0015,0.0000,0.0029
Law School Admission Bar Passage,race1,other,Reweighing,Test,1,False,Target,XGBClassifier,0.0029,0.0029,0.0357,0.0361,0.0390,0.0136,0.0132,0.0457,0.0458,0.0570,0.0062,0.0054,0.0399,0.0400,0.0443,0.0012,0.0015,0.0171,0.0166,0.0180,0.0266,0.0273,0.8111,0.8114,0.8333,0.0000,0.0019,0.0010,0.0000,0.0054
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0360,0.0356,0.0385,0.0139,0.0132,0.0453,0.0453,0.0585,0.0062,0.0059,0.0400,0.0395,0.0453,0.0010,0.0020,0.0174,0.0166,0.0185,0.0262,0.0273,0.8111,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,SVC,0.0028,0.0029,0.0360,0.0356,0.0385,0.0139,0.0132,0.0453,0.0453,0.0585,0.0062,0.0059,0.0400,0.0395,0.0453,0.0010,0.0020,0.0174,0.0166,0.0185,0.0262,0.0273,0.8111,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0028,0.0029,0.0360,0.0356,0.0268,0.0139,0.0132,0.0453,0.0453,0.0141,0.0062,0.0059,0.0400,0.0395,0.0112,0.0010,0.0020,0.0174,0.0166,0.0024,0.0262,0.0273,0.8111,0.8118,0.0000,0.0117,0.0444,0.0341,0.0161,0.8391
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0360,0.0356,0.0375,0.0139,0.0132,0.0453,0.0453,0.0488,0.0062,0.0059,0.0400,0.0395,0.0390,0.0010,0.0020,0.0174,0.0166,0.0171,0.0262,0.0273,0.8111,0.8118,0.8108,0.0010,0.0098,0.0063,0.0015,0.0283
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0360,0.0356,0.0380,0.0139,0.0132,0.0453,0.0453,0.0556,0.0062,0.0059,0.0400,0.0395,0.0419,0.0010,0.0020,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8118,0.8274,0.0005,0.0029,0.0034,0.0005,0.0117
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0028,0.0029,0.0360,0.0361,0.0390,0.0139,0.0132,0.0453,0.0458,0.0590,0.0062,0.0054,0.0400,0.0400,0.0453,0.0010,0.0015,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,SVC,0.0028,0.0029,0.0360,0.0361,0.0390,0.0139,0.0132,0.0453,0.0458,0.0590,0.0062,0.0054,0.0400,0.0400,0.0453,0.0010,0.0015,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0028,0.0029,0.0360,0.0361,0.0273,0.0139,0.0132,0.0453,0.0458,0.0102,0.0062,0.0054,0.0400,0.0400,0.0068,0.0010,0.0015,0.0174,0.0166,0.0019,0.0262,0.0273,0.8111,0.8114,0.0000,0.0117,0.0487,0.0385,0.0161,0.8387
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0028,0.0029,0.0360,0.0361,0.0375,0.0139,0.0132,0.0453,0.0458,0.0482,0.0062,0.0054,0.0400,0.0400,0.0409,0.0010,0.0015,0.0174,0.0166,0.0175,0.0262,0.0273,0.8111,0.8114,0.8070,0.0015,0.0107,0.0044,0.0005,0.0317
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0028,0.0029,0.0360,0.0361,0.0385,0.0139,0.0132,0.0453,0.0458,0.0546,0.0062,0.0054,0.0400,0.0400,0.0443,0.0010,0.0015,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8114,0.8260,0.0005,0.0044,0.0010,0.0000,0.0127
Law School Admission Bar Passage,race1,other,Reweighing,Validation,2,False,Target,XGBClassifier,0.0028,0.0029,0.0360,0.0356,0.0380,0.0139,0.0132,0.0453,0.0453,0.0551,0.0062,0.0059,0.0400,0.0395,0.0444,0.0010,0.0020,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8118,0.8352,0.0005,0.0034,0.0010,0.0005,0.0039
Law School Admission Bar Passage,race1,other,Reweighing,Test,2,False,Target,XGBClassifier,0.0028,0.0029,0.0360,0.0361,0.0390,0.0139,0.0132,0.0453,0.0458,0.0565,0.0062,0.0054,0.0400,0.0400,0.0443,0.0010,0.0015,0.0174,0.0166,0.0180,0.0262,0.0273,0.8111,0.8114,0.8319,0.0000,0.0024,0.0010,0.0000,0.0068
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0021,0.0029,0.0385,0.0356,0.0385,0.0097,0.0132,0.0480,0.0453,0.0585,0.0044,0.0059,0.0416,0.0395,0.0453,0.0015,0.0020,0.0167,0.0166,0.0185,0.0326,0.0273,0.8048,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,SVC,0.0021,0.0029,0.0385,0.0356,0.0385,0.0097,0.0132,0.0480,0.0453,0.0585,0.0044,0.0059,0.0416,0.0395,0.0453,0.0015,0.0020,0.0167,0.0166,0.0185,0.0326,0.0273,0.8048,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0021,0.0029,0.0385,0.0356,0.0215,0.0097,0.0132,0.0480,0.0453,0.0205,0.0044,0.0059,0.0416,0.0395,0.0215,0.0015,0.0020,0.0167,0.0166,0.0068,0.0326,0.0273,0.8048,0.8118,0.3125,0.0171,0.0380,0.0239,0.0117,0.5266
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0021,0.0029,0.0385,0.0356,0.0356,0.0097,0.0132,0.0480,0.0453,0.0492,0.0044,0.0059,0.0416,0.0395,0.0424,0.0015,0.0020,0.0167,0.0166,0.0185,0.0326,0.0273,0.8048,0.8118,0.8216,0.0029,0.0093,0.0029,0.0000,0.0176
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0021,0.0029,0.0385,0.0356,0.0371,0.0097,0.0132,0.0480,0.0453,0.0512,0.0044,0.0059,0.0416,0.0395,0.0444,0.0015,0.0020,0.0167,0.0166,0.0185,0.0326,0.0273,0.8048,0.8118,0.8294,0.0015,0.0073,0.0010,0.0000,0.0098
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0021,0.0029,0.0385,0.0361,0.0390,0.0097,0.0132,0.0480,0.0458,0.0590,0.0044,0.0054,0.0416,0.0400,0.0453,0.0015,0.0015,0.0167,0.0166,0.0180,0.0326,0.0273,0.8048,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,SVC,0.0021,0.0029,0.0385,0.0361,0.0390,0.0097,0.0132,0.0480,0.0458,0.0590,0.0044,0.0054,0.0416,0.0400,0.0453,0.0015,0.0015,0.0167,0.0166,0.0180,0.0326,0.0273,0.8048,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0021,0.0029,0.0385,0.0361,0.0190,0.0097,0.0132,0.0480,0.0458,0.0190,0.0044,0.0054,0.0416,0.0400,0.0185,0.0015,0.0015,0.0167,0.0166,0.0097,0.0326,0.0273,0.8048,0.8114,0.3036,0.0200,0.0400,0.0268,0.0083,0.5351
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0021,0.0029,0.0385,0.0361,0.0361,0.0097,0.0132,0.0480,0.0458,0.0448,0.0044,0.0054,0.0416,0.0400,0.0434,0.0015,0.0015,0.0167,0.0166,0.0166,0.0326,0.0273,0.8048,0.8114,0.8212,0.0029,0.0141,0.0019,0.0015,0.0175
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0021,0.0029,0.0385,0.0361,0.0390,0.0097,0.0132,0.0480,0.0458,0.0478,0.0044,0.0054,0.0416,0.0400,0.0439,0.0015,0.0015,0.0167,0.0166,0.0166,0.0326,0.0273,0.8048,0.8114,0.8294,0.0000,0.0112,0.0015,0.0015,0.0093
Law School Admission Bar Passage,race1,white,Reweighing,Validation,1,False,Target,XGBClassifier,0.0021,0.0029,0.0385,0.0356,0.0380,0.0097,0.0132,0.0480,0.0453,0.0561,0.0044,0.0059,0.0416,0.0395,0.0444,0.0015,0.0020,0.0167,0.0166,0.0185,0.0326,0.0273,0.8048,0.8118,0.8342,0.0005,0.0024,0.0010,0.0000,0.0049
Law School Admission Bar Passage,race1,white,Reweighing,Test,1,False,Target,XGBClassifier,0.0021,0.0029,0.0385,0.0361,0.0390,0.0097,0.0132,0.0480,0.0458,0.0541,0.0044,0.0054,0.0416,0.0400,0.0448,0.0015,0.0015,0.0167,0.0166,0.0180,0.0326,0.0273,0.8048,0.8114,0.8348,0.0000,0.0049,0.0005,0.0000,0.0039
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0017,0.0029,0.0394,0.0356,0.0385,0.0079,0.0132,0.0495,0.0453,0.0585,0.0035,0.0059,0.0438,0.0395,0.0453,0.0011,0.0020,0.0020,0.0171,0.0166,0.0166,0.0365,0.0273,0.0156,0.7994,0.8118,0.8235,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,SVC,0.0017,0.0029,0.0394,0.0356,0.0385,0.0079,0.0132,0.0495,0.0453,0.0585,0.0035,0.0059,0.0438,0.0395,0.0453,0.0011,0.0020,0.0000,0.0171,0.0166,0.0185,0.0365,0.0273,0.0000,0.7994,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0017,0.0029,0.0394,0.0356,0.0215,0.0079,0.0132,0.0495,0.0453,0.0185,0.0035,0.0059,0.0438,0.0395,0.0215,0.0011,0.0020,0.0117,0.0171,0.0166,0.0068,0.0365,0.0273,0.4681,0.7994,0.8118,0.3710,0.0171,0.0400,0.0239
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0017,0.0029,0.0394,0.0356,0.0351,0.0079,0.0132,0.0495,0.0453,0.0492,0.0035,0.0059,0.0438,0.0395,0.0424,0.0011,0.0020,0.0000,0.0171,0.0166,0.0185,0.0365,0.0273,0.0195,0.7994,0.8118,0.8196,0.0034,0.0093,0.0029
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0017,0.0029,0.0394,0.0356,0.0366,0.0079,0.0132,0.0495,0.0453,0.0507,0.0035,0.0059,0.0438,0.0395,0.0444,0.0011,0.0020,0.0000,0.0171,0.0166,0.0185,0.0365,0.0273,0.0117,0.7994,0.8118,0.8274,0.0020,0.0078,0.0010
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0017,0.0029,0.0394,0.0361,0.0390,0.0079,0.0132,0.0495,0.0458,0.0590,0.0035,0.0054,0.0438,0.0400,0.0453,0.0011,0.0015,0.0000,0.0171,0.0166,0.0180,0.0365,0.0273,0.0122,0.7994,0.8114,0.8265,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,SVC,0.0017,0.0029,0.0394,0.0361,0.0390,0.0079,0.0132,0.0495,0.0458,0.0590,0.0035,0.0054,0.0438,0.0400,0.0453,0.0011,0.0015,0.0000,0.0171,0.0166,0.0180,0.0365,0.0273,0.0000,0.7994,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0017,0.0029,0.0394,0.0361,0.0190,0.0079,0.0132,0.0495,0.0458,0.0190,0.0035,0.0054,0.0438,0.0400,0.0185,0.0011,0.0015,0.0073,0.0171,0.0166,0.0107,0.0365,0.0273,0.4781,0.7994,0.8114,0.3606,0.0200,0.0400,0.0268
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0017,0.0029,0.0394,0.0361,0.0370,0.0079,0.0132,0.0495,0.0458,0.0492,0.0035,0.0054,0.0438,0.0400,0.0434,0.0011,0.0015,0.0015,0.0171,0.0166,0.0166,0.0365,0.0273,0.0166,0.7994,0.8114,0.8221,0.0019,0.0097,0.0019
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0017,0.0029,0.0394,0.0361,0.0385,0.0079,0.0132,0.0495,0.0458,0.0492,0.0035,0.0054,0.0438,0.0400,0.0439,0.0011,0.0015,0.0010,0.0171,0.0166,0.0171,0.0365,0.0273,0.0112,0.7994,0.8114,0.8275,0.0005,0.0097,0.0015
Law School Admission Bar Passage,race1,white,Reweighing,Validation,2,False,Target,XGBClassifier,0.0017,0.0029,0.0394,0.0356,0.0385,0.0079,0.0132,0.0495,0.0453,0.0561,0.0035,0.0059,0.0438,0.0395,0.0449,0.0011,0.0020,0.0000,0.0171,0.0166,0.0185,0.0365,0.0273,0.0039,0.7994,0.8118,0.8352,0.0000,0.0024,0.0005
Law School Admission Bar Passage,race1,white,Reweighing,Test,2,False,Target,XGBClassifier,0.0017,0.0029,0.0394,0.0361,0.0390,0.0079,0.0132,0.0495,0.0458,0.0551,0.0035,0.0054,0.0438,0.0400,0.0448,0.0011,0.0015,0.0000,0.0171,0.0166,0.0180,0.0365,0.0273,0.0039,0.7994,0.8114,0.8348,0.0000,0.0039,0.0005
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0010,0.8117,0.8118,0.8381,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0000,0.0165,0.0166,0.0185,0.0274,0.0273,0.0000,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0268,0.0130,0.0132,0.0455,0.0453,0.0107,0.0056,0.0059,0.0397,0.0395,0.0078,0.0018,0.0020,0.0185,0.0165,0.0166,0.0000,0.0274,0.0273,0.8391,0.8117,0.8118,0.0000,0.0117,0.0478,0.0375
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0455,0.0453,0.0395,0.0056,0.0059,0.0397,0.0395,0.0414,0.0018,0.0020,0.0039,0.0165,0.0166,0.0146,0.0274,0.0273,0.0536,0.8117,0.8118,0.7855,0.0010,0.0190,0.0039
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0517,0.0056,0.0059,0.0397,0.0395,0.0434,0.0018,0.0020,0.0020,0.0165,0.0166,0.0166,0.0274,0.0273,0.0200,0.8117,0.8118,0.8191,0.0005,0.0068,0.0020
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0273,0.0130,0.0132,0.0455,0.0458,0.0078,0.0056,0.0054,0.0397,0.0400,0.0024,0.0018,0.0015,0.0180,0.0165,0.0166,0.0000,0.0274,0.0273,0.8387,0.8117,0.8114,0.0000,0.0117,0.0512,0.0429
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0380,0.0130,0.0132,0.0455,0.0458,0.0414,0.0056,0.0054,0.0397,0.0400,0.0341,0.0018,0.0015,0.0015,0.0165,0.0166,0.0166,0.0274,0.0273,0.0458,0.8117,0.8114,0.7929,0.0010,0.0175,0.0112
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0502,0.0056,0.0054,0.0397,0.0400,0.0409,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0112,0.8117,0.8114,0.8275,0.0000,0.0088,0.0044
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0512,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0024,0.0165,0.0166,0.0161,0.0274,0.0273,0.0200,0.8117,0.8118,0.8191,0.0000,0.0073,0.0029
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0565,0.0056,0.0054,0.0397,0.0400,0.0429,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0190,0.8117,0.8114,0.8197,0.0000,0.0024,0.0024
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0005,0.0165,0.0166,0.0180,0.0274,0.0273,0.0010,0.8117,0.8118,0.8381,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0000,0.0165,0.0166,0.0185,0.0274,0.0273,0.0000,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0268,0.0130,0.0132,0.0455,0.0453,0.0107,0.0056,0.0059,0.0397,0.0395,0.0078,0.0018,0.0020,0.0185,0.0165,0.0166,0.0000,0.0274,0.0273,0.8391,0.8117,0.8118,0.0000,0.0117,0.0478,0.0375
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0455,0.0453,0.0395,0.0056,0.0059,0.0397,0.0395,0.0414,0.0018,0.0020,0.0039,0.0165,0.0166,0.0146,0.0274,0.0273,0.0536,0.8117,0.8118,0.7855,0.0010,0.0190,0.0039
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0517,0.0056,0.0059,0.0397,0.0395,0.0434,0.0018,0.0020,0.0020,0.0165,0.0166,0.0166,0.0274,0.0273,0.0200,0.8117,0.8118,0.8191,0.0005,0.0068,0.0020
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,DisparateImpactRemover,Test,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0000,0.0165,0.0166,0.0180,0.0274,0.0273,0.0000,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000
